sr.,State,District,Taluka
3727,Lakshadweep,Lakshadweep,Minicoy
3728,Haryana,Ambala,Ambala
3729,Haryana,Ambala,Ambala Cantt
3730,Haryana,Ambala,Saha
3731,Haryana,Ambala,Mullana
3732,Haryana,Ambala,Barara
3733,Haryana,Ambala,Shazadpur
3734,Haryana,Ambala,Naraingarh
3735,Haryana,Bhiwani,Bhiwani
3736,Haryana,Bhiwani,Siwani
3737,Haryana,Bhiwani,Loharu
3738,Haryana,Bhiwani,Tosham
3739,Haryana,Bhiwani,Bawani Khera
3740,Haryana,Faridabad,Ballabgarh
3741,Haryana,Faridabad,Faridabad
3742,Haryana,Faridabad,Hathin
3743,Haryana,Faridabad,Hodal
3744,Haryana,Faridabad,Palwal
3745,Haryana,Fatehabad,Fatehabad
3746,Haryana,Fatehabad,Tohana
3747,Haryana,Fatehabad,Ratia
3748,Haryana,Fatehabad,Bhattu Kalan
3749,Haryana,Fatehabad,Bhuna
3750,Haryana,Fatehabad,Kullan
3751,Haryana,Fatehabad,Jakhal
3752,Haryana,Gurugram,Gurugram
3753,Haryana,Gurugram,Gurgaon
3754,Haryana,Gurugram,Sohna
3755,Haryana,Gurugram,Farrukhnagar
3756,Haryana,Gurugram,Pataudi
3757,Haryana,Gurugram,Manesar
3758,Haryana,Hisar,Hisar
3759,Haryana,Hisar,Adampur
3760,Haryana,Hisar,Balsmand
3761,Haryana,Hisar,Barwala
3762,Haryana,Hisar,Bass
3763,Haryana,Hisar,Hansi
3764,Haryana,Hisar,Narnaund
3765,Haryana,Hisar,Uklana
3766,Haryana,Jhajjar,Bahadurgarh
3767,Haryana,Jhajjar,Jhajjar
3768,Haryana,Jhajjar,Beri
3769,Haryana,Jhajjar,Matenhail
3770,Haryana,Jind,Narwana
3771,Haryana,Jind,Jind
3772,Haryana,Jind,Safidon
3773,Haryana,Jind,Julana
3774,Haryana,Kaithal,Kaithal
3775,Haryana,Kaithal,Fatehpur Pundri
3776,Haryana,Kaithal,Guhla
3777,Haryana,Karnal,Karnal
3778,Haryana,Karnal,Assandh
3779,Haryana,Karnal,Gharaunda
3780,Haryana,Karnal,Indri
3781,Haryana,Karnal,Karnal
3782,Haryana,Karnal,Nilokheri
3783,Haryana,Kurukshetra,Kurukshetra
3784,Haryana,Kurukshetra,Thanesar
3785,Haryana,Kurukshetra,Pehowa
3786,Haryana,Kurukshetra,Shahbad
3787,Haryana,Mahendragarh,Mahendragarh
3788,Haryana,Mahendragarh,Ateli
3789,Haryana,Mahendragarh,Nangal Chowdhary
3790,Haryana,Mahendragarh,Kanina
3791,Haryana,Mahendragarh,Narnaul
3792,Haryana,Nuh,Nuh
3793,Haryana,Nuh,Ferozepur Jhirka
3794,Haryana,Nuh,Punhana
3795,Haryana,Nuh,Tauru
3796,Haryana,Nuh,Nagina
3797,Haryana,Palwal,Hathin
3798,Haryana,Palwal,Hodal
3799,Haryana,Palwal,Palwal
3800,Haryana,Panchkula,Panchkula
3801,Haryana,Panchkula,Barwala
3802,Haryana,Panchkula,Kalka
3803,Haryana,Panchkula,Raipur Rani
3804,Haryana,Panipat,Israna
3805,Haryana,Panipat,Panipat
3806,Haryana,Panipat,Samalkha
3807,Haryana,Rewari,Rewari
3808,Haryana,Rewari,Bawal
3809,Haryana,Rewari,Kosli
3810,Haryana,Rewari,Dharuhera
3811,Haryana,Rohtak,Rohtak
3812,Haryana,Rohtak,Meham
3813,Haryana,Rohtak,Sampla
3814,Haryana,Rohtak,Kalanaur
3815,Haryana,Sirsa,Dabwali((With Goriwala as Sub-Tehsil)
3816,Haryana,Sirsa, Sirsa
3817,Haryana,Sirsa,Rania
3818,Haryana,Sirsa, Ellenabad
3819,Haryana,Sirsa,Kalanwali
3820,Haryana,Sirsa,Nathusari Chopta
3821,Haryana,Sonipat,Ganaur
3822,Haryana,Sonipat,Gohana
3823,Haryana,Sonipat,Kharkhoda
3824,Haryana,Sonipat,Sonipat
3825,Haryana,Yamunanagar,Yamunanagar
3826,Haryana,Yamunanagar,Jagadhri
3827,Haryana,Yamunanagar,Radaur
3828,Haryana,Yamunanagar,Bilaspur
3829,Haryana,Yamunanagar,Chhachhrauli
3830,Delhi,Central Delhi,Darya Ganj
3831,Delhi,Central Delhi,Central Delhi
3832,Delhi,Central Delhi,Pahar Ganj
3833,Delhi,Central Delhi,Karol Bagh
3834,Delhi,East Delhi,Preet Vihar
3835,Delhi,East Delhi,East Delhi
3836,Delhi,East Delhi,Gandhi Nagar
3837,Delhi,East Delhi,Vivek Vihar
3838,Delhi,New Delhi,New Delhi
3839,Delhi,New Delhi,Chanakya Puri
3840,Delhi,New Delhi,Delhi Cantonment
3841,Delhi,New Delhi,Vasant Vihar
3842,Delhi,North East Delhi,North East Delhi
3843,Delhi,North East Delhi,Seelam Pur
3844,Delhi,North East Delhi,Yamuna Vihar
3845,Delhi,North East Delhi,Karawal Nagar
3846,Delhi,North Delhi,North Delhi
3847,Delhi,North Delhi,Model Town
3848,Delhi,North Delhi,Narela
3849,Delhi,North Delhi,Alipur
3850,Delhi,North West Delhi,North West Delhi
3851,Delhi,North West Delhi,Rohini
3852,Delhi,North West Delhi,Khanjhawala
3853,Delhi,North West Delhi,Saraswati Vihar
3854,Delhi,Shahdara,Shahdara
3855,Delhi,Shahdara,Seema Puri
3856,Delhi,Shahdara,Vivek Vihar
3857,Delhi,South Delhi,South Delhi
3858,Delhi,South Delhi,Saket
3859,Delhi,South Delhi,Hauz Khas
3860,Delhi,South Delhi,Mehrauli
3861,Delhi,South East Delhi,South East Delhi
3862,Delhi,South East Delhi,Defence Colony
3863,Delhi,South East Delhi,Kalkaji
3864,Delhi,South East Delhi,Sarita Vihar
3865,Delhi,South West Delhi,South West Delhi
3866,Delhi,South West Delhi,Dwarka
3867,Delhi,South West Delhi,Najafgarh
3868,Delhi,South West Delhi,Kapashera
3869,Delhi,West Delhi,West Delhi
3870,Delhi,West Delhi,Patel Nagar
3871,Delhi,West Delhi,Rajouri Garden
3872,Delhi,West Delhi,Punjabi Bagh
3873,Goa,North Goa ,Bardez
3874,Goa,North Goa ,Bicholim
3875,Goa,North Goa ,Pernem
3876,Goa,North Goa ,Sattari
3877,Goa,North Goa ,Tiswadi
3878,Goa,North Goa ,Ponda ( Shifted to South Goa)
3879,Goa,South Goa ,Canacona
3880,Goa,South Goa ,Mormugao
3881,Goa,South Goa ,Salcette
3882,Goa,South Goa ,Sanguem
3883,Goa,South Goa ,Quepem
3884,Goa,South Goa ,Dharbandora
3885,Chandigarh,Chandigarh,Chandigarh
3886,Chandigarh,Chandigarh,Ropar
3887,Assam,Baksa,Baganpara
3888,Assam,Baksa,Bajali
3889,Assam,Baksa,Barama
3890,Assam,Baksa,Barnagar
3891,Assam,Baksa,Baska
3892,Assam,Baksa,Ghograpar
3893,Assam,Baksa,Goreswar
3894,Assam,Baksa,Jalah
3895,Assam,Baksa,Pathorighat
3896,Assam,Baksa,Rangia
3897,Assam,Baksa,Sarupeta
3898,Assam,Baksa,Tamulpur
3899,Assam,Baksa,Tihu
3900,Assam,Barpeta,Baghbor
3901,Assam,Barpeta,Bajali
3902,Assam,Barpeta,Barnagar
3903,Assam,Barpeta,Barpeta
3904,Assam,Barpeta,Chenga
3905,Assam,Barpeta,Jalah
3906,Assam,Barpeta,Kalgachia
3907,Assam,Barpeta,Sarthebari
3908,Assam,Barpeta,Sarupeta
3909,Assam,Bongaigaon,Bijni
3910,Assam,Bongaigaon,Boitamari
3911,Assam,Bongaigaon,Bongaigaon
3912,Assam,Bongaigaon,Sidli
3913,Assam,Bongaigaon,Srijangram
3914,Assam,Cachar,Cachar
3915,Assam,Cachar,Katigora
3916,Assam,Cachar,Lakhipur
3917,Assam,Cachar,Silchar
3918,Assam,Cachar,Sonai
3919,Assam,Cachar,Udarbond
3920,Assam,Chirang,Chirang
3921,Assam,Chirang,Barnagar
3922,Assam,Chirang,Bengtol
3923,Assam,Chirang,Bijni
3924,Assam,Chirang,Bongaigaon
3925,Assam,Chirang,Kokrajhar
3926,Assam,Chirang,Sidli
3927,Assam,Darrang,Darrang
3928,Assam,Darrang,Dalgaon
3929,Assam,Darrang,Kalaigaon
3930,Assam,Darrang,Khoirabari
3931,Assam,Darrang,Mangaldoi
3932,Assam,Darrang,Pathorighat
3933,Assam,Darrang,Sipajhar
3934,Assam,Dhemaji,Dhakuakhana
3935,Assam,Dhemaji,Dhemaji
3936,Assam,Dhemaji,Gogamukh
3937,Assam,Dhemaji,Jonai
3938,Assam,Dhemaji,Sissibargaon
3939,Assam,Dhemaji,Subansiri
3940,Assam,Dhubri,Agamoni
3941,Assam,Dhubri,Bagribari
3942,Assam,Dhubri,Bilasipara
3943,Assam,Dhubri,Chapar
3944,Assam,Dhubri,Dhubri
3945,Assam,Dhubri,Golokganj
3946,Assam,Dhubri,Gossaigaon
3947,Assam,Dhubri,Mankachar
3948,Assam,Dhubri,South Salmara
3949,Assam,Dibrugarh,Dibrugarh
3950,Assam,Dibrugarh,Chabua
3951,Assam,Dibrugarh,Dibrugarh East
3952,Assam,Dibrugarh,Dibrugarh West
3953,Assam,Dibrugarh,Moran
3954,Assam,Dibrugarh,Naharkatiya
3955,Assam,Dibrugarh,Tengakhat
3956,Assam,Dibrugarh,Tingkhong
3957,Assam,Dima Hasao,Dima Hasao
3958,Assam,Dima Hasao,Haflong
3959,Assam,Dima Hasao,Mahur
3960,Assam,Dima Hasao,Maibong
3961,Assam,Dima Hasao,Umrangso
3962,Assam,Goalpara,Goalpara
3963,Assam,Goalpara,Balijana
3964,Assam,Goalpara,Dudhnai
3965,Assam,Goalpara,Lakhipur
3966,Assam,Goalpara,Matia
3967,Assam,Goalpara,Rangjuli
3968,Assam,Golaghat,Bokakhat
3969,Assam,Golaghat,Dergaon
3970,Assam,Golaghat,Golaghat
3971,Assam,Golaghat,Khumtai
3972,Assam,Golaghat,Morangi
3973,Assam,Golaghat,Sarupathar
3974,Assam,Hailakandi,Algapur
3975,Assam,Hailakandi,Hailakandi
3976,Assam,Hailakandi,Katlichara
3977,Assam,Hailakandi,Lala
3978,Assam,Jorhat,Jorhat
3979,Assam,Jorhat,Jorhat East
3980,Assam,Jorhat,Jorhat West
3981,Assam,Jorhat,Majuli
3982,Assam,Jorhat,Mariani
3983,Assam,Jorhat,Teok
3984,Assam,Jorhat,Titabor
3985,Assam,Kamrup,Boko
3986,Assam,Kamrup,Kamrup
3987,Assam,Kamrup,Chamaria
3988,Assam,Kamrup,Chhaygaon
3989,Assam,Kamrup,Goreswar
3990,Assam,Kamrup,Goroimari
3991,Assam,Kamrup,Hajo
3992,Assam,Kamrup,Kamalpur
3993,Assam,Kamrup,Koya
3994,Assam,Kamrup,Nagarbera
3995,Assam,Kamrup,North Guwahati
3996,Assam,Kamrup,Palasbari
3997,Assam,Kamrup,Rangia
3998,Assam,Kamrup Metropolitan,Kamrup Metropolitan
3999,Assam,Kamrup Metropolitan,Azara
4000,Assam,Kamrup Metropolitan,Chandrapur
4001,Assam,Kamrup Metropolitan,Dispur
4002,Assam,Kamrup Metropolitan,Guwahati
4003,Assam,Kamrup Metropolitan,North Guwahati
4004,Assam,Kamrup Metropolitan,Sonapur
4005,Assam,Karbi Anglong,Karbi Anglong
4006,Assam,Karbi Anglong,Diphu
4007,Assam,Karbi Anglong,Donka
4008,Assam,Karbi Anglong,Phuloni
4009,Assam,Karbi Anglong,Silonijan
4010,Assam,Karimganj,Badarpur
4011,Assam,Karimganj,Karimganj
4012,Assam,Karimganj,Nilambazar
4013,Assam,Karimganj,Patharkandi
4014,Assam,Karimganj,Ramkrishna Nagar
4015,Assam,Kokrajhar,Bagribari
4016,Assam,Kokrajhar,Bhowraguri
4017,Assam,Kokrajhar,Bilasipara
4018,Assam,Kokrajhar,Chapar
4019,Assam,Kokrajhar,Dhubri
4020,Assam,Kokrajhar,Dotoma
4021,Assam,Kokrajhar,Golokganj
4022,Assam,Kokrajhar,Gossaigaon
4023,Assam,Kokrajhar,Kokrajhar
4024,Assam,Lakhimpur,Bihpuria
4025,Assam,Lakhimpur,Dhakuakhana
4026,Assam,Lakhimpur,Kadam
4027,Assam,Lakhimpur,Naobaicha
4028,Assam,Lakhimpur,Narayanpur
4029,Assam,Lakhimpur,North Lakhimpur
4030,Assam,Lakhimpur,Subansiri
4031,Assam,Lakhimpur,Lakhimpur
4032,Assam,Morigaon,Bhuragaon
4033,Assam,Morigaon,Laharighat
4034,Assam,Morigaon,Marigaon
4035,Assam,Morigaon,Mayong
4036,Assam,Morigaon,Mikirbheta
4037,Bihar,Araria,Araria
4038,Bihar,Araria,Jokihat
4039,Bihar,Araria,Kursakanta
4040,Bihar,Araria,Raniganj
4041,Bihar,Araria,Sikti
4042,Bihar,Araria,Palasi
4043,Bihar,Araria,Forbesganj
4044,Bihar,Araria,Narpatganj
4045,Bihar,Araria,Bhargama
4046,Bihar,Arwal,Arwal
4047,Bihar,Arwal,Kaler
4048,Bihar,Arwal,Karpi
4049,Bihar,Arwal,Kurtha
4050,Bihar,Arwal,Sonbhadra
4051,Bihar,Aurangabad,Aurangabad
4052,Bihar,Aurangabad,Sillod
4053,Bihar,Aurangabad,Soegaon
4054,Bihar,Aurangabad,Vaijapur
4055,Bihar,Aurangabad,Gangapur
4056,Bihar,Aurangabad,Paithan
4057,Bihar,Aurangabad,Phulambri
4058,Bihar,Aurangabad,Kannad
4059,Bihar,Aurangabad,Khultabad
4060,Bihar,Banka,Amarpur
4061,Bihar,Banka,Banka
4062,Bihar,Banka,Barahat
4063,Bihar,Banka,Belhar
4064,Bihar,Banka,Bounsi
4065,Bihar,Banka,Chandan
4066,Bihar,Banka,Dhoraiya
4067,Bihar,Banka,Fullidumar
4068,Bihar,Banka,Katoriya
4069,Bihar,Banka,Rajoun
4070,Bihar,Banka,Sambhuganj
4071,Bihar,Begusarai,Begusarai
4072,Bihar,Begusarai,Barauni
4073,Bihar,Begusarai,Teghra
4074,Bihar,Begusarai,Matihani
4075,Bihar,Begusarai,Bachhwara
4076,Bihar,Begusarai,Mansurchak
4077,Bihar,Begusarai,Naokothi
4078,Bihar,Begusarai,Cheriabariyarpur
4079,Bihar,Begusarai,Sahebpur Kamal
4080,Bihar,Begusarai,Bakhari
4081,Bihar,Begusarai,Birpur
4082,Bihar,Begusarai,Dandari
4083,Bihar,Begusarai,Garhpura
4084,Bihar,Begusarai,Balia
4085,Bihar,Begusarai,Chhorahi
4086,Bihar,Begusarai,Khodawandpur
4087,Bihar,Begusarai,Bhagwanpur
4088,Bihar,Begusarai,Samho Akha Kurha
4089,Bihar,Bhagalpur,Bhagalpur
4090,Bihar,Bhagalpur,Bihpur
4091,Bihar,Bhagalpur,Colgong
4092,Bihar,Bhagalpur,Gopalpur
4093,Bihar,Bhagalpur,Goradih
4094,Bihar,Bhagalpur,Ismailpur
4095,Bihar,Bhagalpur,Jagdishpur
4096,Bihar,Bhagalpur,Kharik
4097,Bihar,Bhagalpur,Narayanpur
4098,Bihar,Bhagalpur,Nathnagar
4099,Bihar,Bhagalpur,Naugachhia
4100,Bihar,Bhagalpur,Pirpainti
4101,Bihar,Bhagalpur,Rangra Chowk
4102,Bihar,Bhagalpur,Sabour
4103,Bihar,Bhagalpur,Shahkund
4104,Bihar,Bhagalpur,Sonhaula
4105,Bihar,Bhagalpur,Sultanganj
4106,Bihar,Bhojpur,Bhojpur
4107,Bihar,Bhojpur,Agiaon
4108,Bihar,Bhojpur,Arrah
4109,Bihar,Bhojpur,Udwant Nagar
4110,Bihar,Bhojpur,Koilwar
4111,Bihar,Bhojpur,Garhani
4112,Bihar,Bhojpur,Charpokhari
4113,Bihar,Bhojpur,Jagdishpur
4114,Bihar,Bhojpur,Tarari
4115,Bihar,Bhojpur,Piro
4116,Bihar,Bhojpur,Barhara
4117,Bihar,Bhojpur,Behea
4118,Bihar,Bhojpur,Shahpur
4119,Bihar,Bhojpur,Sandesh
4120,Bihar,Bhojpur,Sahar
4121,Bihar,Buxar,Itarhi
4122,Bihar,Buxar,Kesath
4123,Bihar,Buxar,Chakki
4124,Bihar,Buxar,Chaugain
4125,Bihar,Buxar,Chausa
4126,Bihar,Buxar,Dumraon
4127,Bihar,Buxar,Nawanagar
4128,Bihar,Buxar,Buxar
4129,Bihar,Buxar,Barhampur
4130,Bihar,Buxar,Rajpur
4131,Bihar,Buxar,Simri
4132,Bihar,Darbhanga,Alinagar
4133,Bihar,Darbhanga,Kiratpur
4134,Bihar,Darbhanga,Kusheshwar Asthan
4135,Bihar,Darbhanga,Kusheshwar Asthan Purbi
4136,Bihar,Darbhanga,Keotiranway
4137,Bihar,Darbhanga,Gora Bauram
4138,Bihar,Darbhanga,Ghanshyampur
4139,Bihar,Darbhanga,Jale
4140,Bihar,Darbhanga,Tardih
4141,Bihar,Darbhanga,Darbhanga
4142,Bihar,Darbhanga,Bahadurpur
4143,Bihar,Darbhanga,Baheri
4144,Bihar,Darbhanga,Biraul
4145,Bihar,Darbhanga,Benipur
4146,Bihar,Darbhanga,Manigachhi
4147,Bihar,Darbhanga,Singhwara
4148,Bihar,Darbhanga,Hanumannagar
4149,Bihar,Darbhanga,Hayaghat
4150,Bihar,East Champaran,East Champaran
4151,Bihar,East Champaran,Adapur
4152,Bihar,East Champaran,Areraj
4153,Bihar,East Champaran,Banjaria
4154,Bihar,East Champaran,Bankatwa
4155,Bihar,East Champaran,Chakia (Pipra)
4156,Bihar,East Champaran,Chiraia
4157,Bihar,East Champaran,Dhaka
4158,Bihar,East Champaran,Ghorasahan
4159,Bihar,East Champaran,Harsidhi
4160,Bihar,East Champaran,Kalyanpur
4161,Bihar,East Champaran,Kesaria
4162,Bihar,East Champaran,Kotwa
4163,Bihar,East Champaran,Madhuban
4164,Bihar,East Champaran,Mehsi
4165,Bihar,East Champaran,Motihari
4166,Bihar,East Champaran,Narkatia
4167,Bihar,East Champaran,Paharpur
4168,Bihar,East Champaran,Pakri Dayal
4169,Bihar,East Champaran,Patahi
4170,Bihar,East Champaran,Phenhara
4171,Bihar,East Champaran,Piprakothi
4172,Bihar,East Champaran,Ramgarhwa
4173,Bihar,East Champaran,Raxaul
4174,Bihar,East Champaran,Sangrampur
4175,Bihar,East Champaran,Sugauli
4176,Bihar,East Champaran,Tetaria
4177,Bihar,East Champaran,Turkaulia
4178,Bihar,Gaya,Gaya
4179,Bihar,Gaya,Gaya Sadar
4180,Bihar,Gaya,Manpur
4181,Bihar,Gaya,Belaganj
4182,Bihar,Gaya,Bodhgaya
4183,Bihar,Gaya,Tankuppa
4184,Bihar,Gaya,Fatehpur
4185,Bihar,Gaya,Wazirganj
4186,Bihar,Gaya,Tekari
4187,Bihar,Gaya,Konch
4188,Bihar,Gaya,Guraru
4189,Bihar,Gaya,Paraiya
4190,Bihar,Gaya,Sherghati
4191,Bihar,Gaya,Gurua
4192,Bihar,Gaya,Amas
4193,Bihar,Gaya,Bankey Bazar
4194,Bihar,Gaya,Imamganj
4195,Bihar,Gaya,Dumariya
4196,Bihar,Gaya,Barachatti
4197,Bihar,Gaya,Mohanpur
4198,Bihar,Gaya,Dobhi
4199,Bihar,Gaya,Bathani
4200,Bihar,Gaya,Khizarsarai
4201,Bihar,Gaya,Atri
4202,Bihar,Gaya,Mohra
4203,Bihar,Gopalganj,Baikunthpur
4204,Bihar,Gopalganj,Barauli
4205,Bihar,Gopalganj,Bhorey
4206,Bihar,Gopalganj,Bijaipur
4207,Bihar,Gopalganj,Gopalganj
4208,Bihar,Gopalganj,Hathua
4209,Bihar,Gopalganj,Katiya
4210,Bihar,Gopalganj,Kuchaikote
4211,Bihar,Gopalganj,Manjha
4212,Bihar,Gopalganj,Pach Deuri
4213,Bihar,Gopalganj,Phulwaria
4214,Bihar,Gopalganj,Sidhwalia
4215,Bihar,Gopalganj,Thawe
4216,Bihar,Gopalganj,Uchkagaon
4217,Bihar,Jamui,Jamui
4218,Bihar,Jamui, Khaira
4219,Bihar,Jamui, Sikandra
4220,Bihar,Jamui, Aliganj
4221,Bihar,Jamui, Barhat
4222,Bihar,Jamui, Laxmipur
4223,Bihar,Jamui, Gidhour
4224,Bihar,Jamui, Jhajha
4225,Bihar,Jamui, Sono
4226,Bihar,Jamui, Chakai
4227,Bihar,Jehanabad,Kako
4228,Bihar,Jehanabad,Ghoshi
4229,Bihar,Jehanabad,Jehanabad
4230,Bihar,Jehanabad,Makhdumpur
4231,Bihar,Jehanabad,Modanganj
4232,Bihar,Jehanabad,Ratni Faridpur
4233,Bihar,Jehanabad,Hulasganj
4234,Bihar,Khagaria,Alauli
4235,Bihar,Khagaria,Beldaur
4236,Bihar,Khagaria,Chautham
4237,Bihar,Khagaria,Gogri
4238,Bihar,Khagaria,Khagaria
4239,Bihar,Khagaria,Mansi
4240,Bihar,Khagaria,Parbatta
4241,Bihar,Kishanganj,Bahadurganj
4242,Bihar,Kishanganj,Dighalbank
4243,Bihar,Kishanganj,Kishanganj
4244,Bihar,Kishanganj,Kochadhamin
4245,Bihar,Kishanganj,Pothia
4246,Bihar,Kishanganj,Terhagachh
4247,Bihar,Kishanganj,Thakurganj
4248,Bihar,Kaimur,Kaimur
4249,Bihar,Kaimur,Adhaura
4250,Bihar,Kaimur,Bhabua
4251,Bihar,Kaimur,Bhagwanpur
4252,Bihar,Kaimur,Chainpur
4253,Bihar,Kaimur,Chand
4254,Bihar,Kaimur,Durgawati
4255,Bihar,Kaimur,Kudra
4256,Bihar,Kaimur,Mohania
4257,Bihar,Kaimur,Nuaon
4258,Bihar,Kaimur,Ramgarh
4259,Bihar,Kaimur,Rampur
4260,Bihar,Katihar,Amdabad
4261,Bihar,Katihar,Azamnagar
4262,Bihar,Katihar,Balrampur
4263,Bihar,Katihar,Barari
4264,Bihar,Katihar,Barsoi
4265,Bihar,Katihar,Dandkhora
4266,Bihar,Katihar,Falka
4267,Bihar,Katihar,Hasanganj
4268,Bihar,Katihar,Kadwa
4269,Bihar,Katihar,Katihar
4270,Bihar,Katihar,Korha
4271,Bihar,Katihar,Kursela
4272,Bihar,Katihar,Manihari
4273,Bihar,Katihar,Mansahi
4274,Bihar,Katihar,Pranpur
4275,Bihar,Katihar,Sameli
4276,Bihar,Lakhisarai,Barahiya
4277,Bihar,Lakhisarai,Chanan
4278,Bihar,Lakhisarai,Halsi
4279,Bihar,Lakhisarai,Lakhisarai
4280,Bihar,Lakhisarai,Pipariya
4281,Bihar,Lakhisarai,Ramgarh Chowk
4282,Bihar,Lakhisarai,Surajgarha
4283,Bihar,Madhubani,Andhratharhi
4284,Bihar,Madhubani,Babubarhi
4285,Bihar,Madhubani,Basopatti
4286,Bihar,Madhubani,Benipatti
4287,Bihar,Madhubani,Bisfi
4288,Bihar,Madhubani,Ghoghardiha
4289,Bihar,Madhubani,Harlakhi
4290,Bihar,Madhubani,Jainagar
4291,Bihar,Madhubani,Jhanjharpur
4292,Bihar,Madhubani,Kaluahi
4293,Bihar,Madhubani,Khajauli
4294,Bihar,Madhubani,Ladania
4295,Bihar,Madhubani,Lakhnaur
4296,Bihar,Madhubani,Laukaha
4297,Bihar,Madhubani,Laukahi
4298,Bihar,Madhubani,Madhepur
4299,Bihar,Madhubani,Madhubani
4300,Bihar,Madhubani,Madhwapur
4301,Bihar,Madhubani,Pandaul
4302,Bihar,Madhubani,Phulparas
4303,Bihar,Madhubani,Rajnagar
4304,Bihar,Munger,Asarganj
4305,Bihar,Munger,Bariarpur
4306,Bihar,Munger,Dharhara
4307,Bihar,Munger,Jamalpur
4308,Bihar,Munger,Kharagpur
4309,Bihar,Munger,Munger
4310,Bihar,Munger,Sangrampur
4311,Bihar,Munger,Tarapur
4312,Bihar,Munger,Tetiha Bambor
4313,Bihar,Madhepura,Alamnagar
4314,Bihar,Madhepura,Bihariganj
4315,Bihar,Madhepura,Chausa
4316,Bihar,Madhepura,Gamharia
4317,Bihar,Madhepura,Ghailarh
4318,Bihar,Madhepura,Gwalpara
4319,Bihar,Madhepura,Kishanganj
4320,Bihar,Madhepura,Kumarkhand
4321,Bihar,Madhepura,Madhepura
4322,Bihar,Madhepura,Murliganj
4323,Bihar,Madhepura,Puraini
4324,Bihar,Madhepura,Shankarpur
4325,Bihar,Madhepura,Singheshwar
4326,Bihar,Muzaffarpur,Muzaffarpur
4327,Bihar,Muzaffarpur,Aurai
4328,Bihar,Muzaffarpur,Bandra
4329,Bihar,Muzaffarpur,Baruraj
4330,Bihar,Muzaffarpur,Bochaha
4331,Bihar,Muzaffarpur,Dholi
4332,Bihar,Muzaffarpur,Gaighat
4333,Bihar,Muzaffarpur,Kanti
4334,Bihar,Muzaffarpur,Katra
4335,Bihar,Muzaffarpur,Kurhani
4336,Bihar,Muzaffarpur,Marwan
4337,Bihar,Muzaffarpur,Minapur
4338,Bihar,Muzaffarpur,Musahri
4339,Bihar,Muzaffarpur,Paroo
4340,Bihar,Muzaffarpur,Sahebganj
4341,Bihar,Muzaffarpur,Sakra
4342,Bihar,Muzaffarpur,Saraiya
4343,Bihar,Nalanda,Nalanda
4344,Bihar,Nalanda,Asthawan
4345,Bihar,Nalanda,Ben
4346,Bihar,Nalanda,Bihar
4347,Bihar,Nalanda,Bind
4348,Bihar,Nalanda,Chandi
4349,Bihar,Nalanda,Ekangarsarai
4350,Bihar,Nalanda,Giriak
4351,Bihar,Nalanda,Harnaut
4352,Bihar,Nalanda,Hilsa
4353,Bihar,Nalanda,Islampur
4354,Bihar,Nalanda,Karai Parsurai
4355,Bihar,Nalanda,Katrisarai
4356,Bihar,Nalanda,Nagar Nausa
4357,Bihar,Nalanda,Noorsarai
4358,Bihar,Nalanda,Parbalpur
4359,Bihar,Nalanda,Rahui
4360,Bihar,Nalanda,Rajgir
4361,Bihar,Nalanda,Sarmera
4362,Bihar,Nalanda,Silao
4363,Bihar,Nalanda,Tharthari
4364,Bihar,Nawada,Akbarpur
4365,Bihar,Nawada,Gobindpur
4366,Bihar,Nawada,Hisua
4367,Bihar,Nawada,Kashi Chak
4368,Bihar,Nawada,Kawakol
4369,Bihar,Nawada,Meskaur
4370,Bihar,Nawada,Nardiganj
4371,Bihar,Nawada,Narhat
4372,Bihar,Nawada,Nawada
4373,Bihar,Nawada,Pakribarawan
4374,Bihar,Nawada,Rajauli
4375,Bihar,Nawada,Roh
4376,Bihar,Nawada,Sirdala
4377,Bihar,Nawada,Warisaliganj
4378,Bihar,Patna,Athmalgola
4379,Bihar,Patna,Bakhtiarpur
4380,Bihar,Patna,Barh
4381,Bihar,Patna,Belchhi
4382,Bihar,Patna,Bihta
4383,Bihar,Patna,Bikram
4384,Bihar,Patna,Daniawan
4385,Bihar,Patna,Dhanarua
4386,Bihar,Patna,Dinapur Khagaul
4387,Bihar,Patna,Dulhin Bazar
4388,Bihar,Patna,Fatwah
4389,Bihar,Patna,Ghoswari
4390,Bihar,Patna,Khusrupur
4391,Bihar,Patna,Maner
4392,Bihar,Patna,Masaurhi
4393,Bihar,Patna,Mokameh
4394,Bihar,Patna,Naubatpur
4395,Bihar,Patna,Paliganj
4396,Bihar,Patna,Pandarak
4397,Bihar,Patna,Patna
4398,Bihar,Patna,Phulwari
4399,Bihar,Patna,Punpun
4400,Bihar,Patna,Sampatchak
4401,Bihar,Purnia,Purnia
4402,Bihar,Purnia,Amour
4403,Bihar,Purnia,Baisa
4404,Bihar,Purnia,Baisi
4405,Bihar,Purnia,Banmankhi
4406,Bihar,Purnia,Barhara
4407,Bihar,Purnia,Bhawanipur
4408,Bihar,Purnia,Dagarua
4409,Bihar,Purnia,Dhamdaha
4410,Bihar,Purnia,Jalalgarh
4411,Bihar,Purnia,Kasba
4412,Bihar,Purnia,Krityanand Nagar
4413,Bihar,Purnia,Purnia East
4414,Bihar,Purnia,Rupauli
4415,Bihar,Purnia,Srinagar
4416,Bihar,Rohtas,Akorhi Gola
